audit_event_id,event_datetime,store_id,employee_id,event_type,entity_type,entity_id,action,previous_value,new_value,approval_employee_id,device_id,success
AUD-00002431,2026-06-11 16:55:27,PH-002,EMP-0025,Sale,transaction,TXN-0002431,CREATE,,Completed,,POS,True
AUD-00002432,2026-05-22 20:56:11,PH-005,EMP-0108,Sale,transaction,TXN-0002432,CREATE,,Completed,,POS,True
AUD-00002433,2026-05-15 18:58:48,PH-003,EMP-0062,Sale,transaction,TXN-0002433,CREATE,,Completed,,POS,True
AUD-00002434,2026-05-06 16:40:16,PH-003,EMP-0046,Sale,transaction,TXN-0002434,CREATE,,Completed,,POS,True
AUD-00002435,2026-05-19 15:13:04,PH-002,EMP-0024,Sale,transaction,TXN-0002435,CREATE,,Completed,,POS,True
AUD-00002436,2026-06-19 14:14:10,PH-001,EMP-0017,Sale,transaction,TXN-0002436,CREATE,,Completed,,POS,True
AUD-00002437,2026-05-24 08:19:32,PH-005,EMP-0103,Sale,transaction,TXN-0002437,CREATE,,Completed,,POS,True
AUD-00002438,2026-06-29 11:17:54,PH-001,EMP-0018,Sale,transaction,TXN-0002438,CREATE,,Completed,,POS,True
AUD-00002439,2026-06-01 10:13:57,PH-001,EMP-0019,Sale,transaction,TXN-0002439,CREATE,,Completed,,POS,True
AUD-00002440,2026-07-07 14:44:37,PH-005,EMP-0089,Sale,transaction,TXN-0002440,CREATE,,Completed,,POS,True
AUD-00002441,2026-07-30 08:36:27,PH-005,EMP-0108,Sale,transaction,TXN-0002441,CREATE,,Completed,,POS,True
AUD-00002442,2026-05-22 13:32:44,PH-005,EMP-0104,Sale,transaction,TXN-0002442,CREATE,,Completed,,POS,True
AUD-00002443,2026-06-13 17:38:14,PH-003,EMP-0057,Sale,transaction,TXN-0002443,CREATE,,Completed,,POS,True
AUD-00002444,2026-07-28 17:16:43,PH-001,EMP-0019,Sale,transaction,TXN-0002444,CREATE,,Completed,,POS,True
AUD-00002445,2026-07-09 13:58:18,PH-005,EMP-0090,Sale,transaction,TXN-0002445,CREATE,,Completed,,POS,True
AUD-00002446,2026-07-23 13:26:49,PH-005,EMP-0102,Sale,transaction,TXN-0002446,CREATE,,Completed,,POS,True
AUD-00002447,2026-05-13 19:43:45,PH-003,EMP-0057,Sale,transaction,TXN-0002447,CREATE,,Completed,,POS,True
AUD-00002448,2026-07-14 09:52:45,PH-002,EMP-0040,Sale,transaction,TXN-0002448,CREATE,,Completed,,POS,True
AUD-00002449,2026-07-04 08:45:35,PH-002,EMP-0036,Sale,transaction,TXN-0002449,CREATE,,Completed,,POS,True
AUD-00002450,2026-06-05 14:05:52,PH-002,EMP-0040,Sale,transaction,TXN-0002450,CREATE,,Completed,,POS,True
AUD-00002451,2026-06-11 09:41:46,PH-002,EMP-0025,Sale,transaction,TXN-0002451,CREATE,,Completed,,POS,True
AUD-00002452,2026-06-15 09:49:10,PH-005,EMP-0104,Sale,transaction,TXN-0002452,CREATE,,Completed,,POS,True
AUD-00002453,2026-07-26 20:02:54,PH-001,EMP-0019,Sale,transaction,TXN-0002453,CREATE,,Completed,,POS,True
AUD-00002454,2026-07-29 09:41:22,PH-002,EMP-0035,Sale,transaction,TXN-0002454,CREATE,,Completed,,POS,True
AUD-00002455,2026-05-29 16:33:29,PH-001,EMP-0002,Sale,transaction,TXN-0002455,CREATE,,Completed,,POS,True
AUD-00002456,2026-06-03 18:32:31,PH-001,EMP-0020,Sale,transaction,TXN-0002456,CREATE,,Completed,,POS,True
AUD-00002457,2026-07-24 15:49:15,PH-005,EMP-0106,Sale,transaction,TXN-0002457,CREATE,,Completed,,POS,True
AUD-00002458,2026-07-05 19:10:18,PH-004,EMP-0085,Sale,transaction,TXN-0002458,CREATE,,Completed,,POS,True
AUD-00002459,2026-07-13 08:12:20,PH-001,EMP-0020,Sale,transaction,TXN-0002459,CREATE,,Completed,,POS,True
AUD-00002460,2026-05-01 14:25:23,PH-002,EMP-0036,Sale,transaction,TXN-0002460,CREATE,,Completed,,POS,True
AUD-00002461,2026-07-17 12:41:15,PH-001,EMP-0001,Sale,transaction,TXN-0002461,CREATE,,Completed,,POS,True
AUD-00002462,2026-07-10 19:37:13,PH-001,EMP-0012,Sale,transaction,TXN-0002462,CREATE,,Completed,,POS,True
AUD-00002463,2026-07-19 12:10:28,PH-001,EMP-0016,Sale,transaction,TXN-0002463,CREATE,,Completed,,POS,True
AUD-00002464,2026-07-01 21:50:50,PH-001,EMP-0003,Sale,transaction,TXN-0002464,CREATE,,Completed,,POS,True
AUD-00002465,2026-06-25 14:00:06,PH-003,EMP-0064,Sale,transaction,TXN-0002465,CREATE,,Completed,,POS,True
AUD-00002466,2026-07-14 15:53:05,PH-003,EMP-0047,Sale,transaction,TXN-0002466,CREATE,,Completed,,POS,True
AUD-00002467,2026-07-11 10:45:50,PH-002,EMP-0042,Sale,transaction,TXN-0002467,CREATE,,Completed,,POS,True
AUD-00002468,2026-05-10 13:57:09,PH-002,EMP-0040,Sale,transaction,TXN-0002468,CREATE,,Completed,,POS,True
AUD-00002469,2026-07-24 14:27:45,PH-001,EMP-0015,Sale,transaction,TXN-0002469,CREATE,,Completed,,POS,True
AUD-00002470,2026-06-24 11:00:39,PH-003,EMP-0047,Sale,transaction,TXN-0002470,CREATE,,Completed,,POS,True
AUD-00002471,2026-06-04 09:46:28,PH-001,EMP-0014,Sale,transaction,TXN-0002471,CREATE,,Completed,,POS,True
AUD-00002472,2026-05-03 18:37:32,PH-004,EMP-0081,Sale,transaction,TXN-0002472,CREATE,,Completed,,POS,True
AUD-00002473,2026-07-24 19:05:29,PH-005,EMP-0102,Sale,transaction,TXN-0002473,CREATE,,Completed,,POS,True
AUD-00002474,2026-07-18 10:22:14,PH-003,EMP-0064,Sale,transaction,TXN-0002474,CREATE,,Completed,,POS,True
AUD-00002475,2026-05-10 18:08:11,PH-003,EMP-0045,Sale,transaction,TXN-0002475,CREATE,,Completed,,POS,True
AUD-00002476,2026-07-25 20:41:50,PH-002,EMP-0036,Sale,transaction,TXN-0002476,CREATE,,Completed,,POS,True
AUD-00002477,2026-07-23 08:02:50,PH-002,EMP-0036,Sale,transaction,TXN-0002477,CREATE,,Completed,,POS,True
AUD-00002478,2026-07-27 15:36:28,PH-001,EMP-0015,Sale,transaction,TXN-0002478,CREATE,,Completed,,POS,True
AUD-00002479,2026-05-03 16:07:46,PH-002,EMP-0035,Sale,transaction,TXN-0002479,CREATE,,Completed,,POS,True
AUD-00002480,2026-06-18 13:18:51,PH-005,EMP-0105,Sale,transaction,TXN-0002480,CREATE,,Completed,,POS,True
AUD-00002481,2026-07-06 09:35:54,PH-002,EMP-0040,Sale,transaction,TXN-0002481,CREATE,,Completed,,POS,True
AUD-00002482,2026-07-22 11:50:06,PH-004,EMP-0080,Sale,transaction,TXN-0002482,CREATE,,Completed,,POS,True
AUD-00002483,2026-05-07 14:16:49,PH-005,EMP-0107,Sale,transaction,TXN-0002483,CREATE,,Completed,,POS,True
AUD-00002484,2026-06-11 14:23:09,PH-002,EMP-0039,Sale,transaction,TXN-0002484,CREATE,,Completed,,POS,True
AUD-00002485,2026-07-01 12:42:45,PH-003,EMP-0046,Sale,transaction,TXN-0002485,CREATE,,Completed,,POS,True
AUD-00002486,2026-05-26 09:29:55,PH-004,EMP-0078,Sale,transaction,TXN-0002486,CREATE,,Completed,,POS,True
AUD-00002487,2026-06-04 10:16:15,PH-003,EMP-0057,Sale,transaction,TXN-0002487,CREATE,,Completed,,POS,True
AUD-00002488,2026-06-30 13:17:24,PH-004,EMP-0067,Sale,transaction,TXN-0002488,CREATE,,Completed,,POS,True
AUD-00002489,2026-07-23 09:14:54,PH-003,EMP-0064,Sale,transaction,TXN-0002489,CREATE,,Completed,,POS,True
AUD-00002490,2026-05-12 14:41:15,PH-001,EMP-0017,Sale,transaction,TXN-0002490,CREATE,,Completed,,POS,True
AUD-00002491,2026-06-13 19:06:49,PH-003,EMP-0060,Sale,transaction,TXN-0002491,CREATE,,Completed,,POS,True
AUD-00002492,2026-05-17 09:48:02,PH-001,EMP-0020,Sale,transaction,TXN-0002492,CREATE,,Completed,,POS,True
AUD-00002493,2026-05-18 08:46:37,PH-001,EMP-0019,Sale,transaction,TXN-0002493,CREATE,,Completed,,POS,True
AUD-00002494,2026-05-09 12:07:13,PH-005,EMP-0091,Sale,transaction,TXN-0002494,CREATE,,Completed,,POS,True
AUD-00002495,2026-07-27 14:56:32,PH-002,EMP-0040,Sale,transaction,TXN-0002495,CREATE,,Completed,,POS,True
AUD-00002496,2026-06-12 12:48:25,PH-005,EMP-0106,Sale,transaction,TXN-0002496,CREATE,,Completed,,POS,True
AUD-00002497,2026-06-22 17:00:28,PH-003,EMP-0063,Sale,transaction,TXN-0002497,CREATE,,Completed,,POS,True
AUD-00002498,2026-05-10 20:09:52,PH-003,EMP-0045,Sale,transaction,TXN-0002498,CREATE,,Completed,,POS,True
AUD-00002499,2026-05-07 15:37:12,PH-005,EMP-0106,Sale,transaction,TXN-0002499,CREATE,,Completed,,POS,True
AUD-00002500,2026-07-26 17:46:12,PH-001,EMP-0015,Sale,transaction,TXN-0002500,CREATE,,Completed,,POS,True
AUD-00002501,2026-06-01 12:18:38,PH-004,EMP-0084,Sale,transaction,TXN-0002501,CREATE,,Completed,,POS,True
AUD-00002502,2026-07-05 15:09:03,PH-001,EMP-0013,Sale,transaction,TXN-0002502,CREATE,,Completed,,POS,True
AUD-00002503,2026-05-26 17:28:13,PH-005,EMP-0105,Sale,transaction,TXN-0002503,CREATE,,Completed,,POS,True
AUD-00002504,2026-06-19 13:12:54,PH-005,EMP-0105,Sale,transaction,TXN-0002504,CREATE,,Completed,,POS,True
AUD-00002505,2026-06-18 11:23:34,PH-002,EMP-0037,Sale,transaction,TXN-0002505,CREATE,,Completed,,POS,True
AUD-00002506,2026-07-20 11:50:29,PH-004,EMP-0078,Sale,transaction,TXN-0002506,CREATE,,Completed,,POS,True
AUD-00002507,2026-07-28 10:30:59,PH-001,EMP-0012,Sale,transaction,TXN-0002507,CREATE,,Completed,,POS,True
AUD-00002508,2026-06-15 13:01:46,PH-001,EMP-0018,Sale,transaction,TXN-0002508,CREATE,,Completed,,POS,True
AUD-00002509,2026-07-03 20:37:56,PH-005,EMP-0091,Sale,transaction,TXN-0002509,CREATE,,Completed,,POS,True
AUD-00002510,2026-06-27 13:55:45,PH-002,EMP-0040,Sale,transaction,TXN-0002510,CREATE,,Completed,,POS,True
AUD-00002511,2026-07-17 10:19:48,PH-004,EMP-0079,Sale,transaction,TXN-0002511,CREATE,,Completed,,POS,True
AUD-00002512,2026-05-20 14:37:41,PH-003,EMP-0057,Sale,transaction,TXN-0002512,CREATE,,Completed,,POS,True
AUD-00002513,2026-07-02 21:10:45,PH-005,EMP-0106,Sale,transaction,TXN-0002513,CREATE,,Completed,,POS,True
AUD-00002514,2026-07-03 16:12:31,PH-002,EMP-0035,Sale,transaction,TXN-0002514,CREATE,,Completed,,POS,True
AUD-00002515,2026-07-17 15:32:34,PH-002,EMP-0037,Sale,transaction,TXN-0002515,CREATE,,Completed,,POS,True
AUD-00002516,2026-07-22 10:54:36,PH-002,EMP-0041,Sale,transaction,TXN-0002516,CREATE,,Completed,,POS,True
AUD-00002517,2026-05-11 19:39:02,PH-004,EMP-0068,Sale,transaction,TXN-0002517,CREATE,,Completed,,POS,True
AUD-00002518,2026-06-09 09:27:27,PH-002,EMP-0040,Sale,transaction,TXN-0002518,CREATE,,Completed,,POS,True
AUD-00002519,2026-07-20 11:03:37,PH-005,EMP-0105,Sale,transaction,TXN-0002519,CREATE,,Completed,,POS,True
AUD-00002520,2026-07-20 08:18:02,PH-005,EMP-0089,Sale,transaction,TXN-0002520,CREATE,,Completed,,POS,True
AUD-00002521,2026-05-18 11:56:46,PH-005,EMP-0100,Sale,transaction,TXN-0002521,CREATE,,Completed,,POS,True
AUD-00002522,2026-07-23 19:32:40,PH-005,EMP-0105,Sale,transaction,TXN-0002522,CREATE,,Completed,,POS,True
AUD-00002523,2026-06-09 21:36:06,PH-004,EMP-0079,Sale,transaction,TXN-0002523,CREATE,,Completed,,POS,True
AUD-00002524,2026-07-27 15:25:20,PH-005,EMP-0107,Sale,transaction,TXN-0002524,CREATE,,Completed,,POS,True
AUD-00002525,2026-05-16 20:39:54,PH-003,EMP-0058,Sale,transaction,TXN-0002525,CREATE,,Completed,,POS,True
AUD-00002526,2026-07-08 20:13:40,PH-003,EMP-0063,Sale,transaction,TXN-0002526,CREATE,,Completed,,POS,True
AUD-00002527,2026-06-16 20:58:42,PH-002,EMP-0038,Sale,transaction,TXN-0002527,CREATE,,Completed,,POS,True
AUD-00002528,2026-07-07 21:49:54,PH-001,EMP-0019,Sale,transaction,TXN-0002528,CREATE,,Completed,,POS,True
AUD-00002529,2026-05-03 12:28:45,PH-003,EMP-0064,Sale,transaction,TXN-0002529,CREATE,,Completed,,POS,True
AUD-00002530,2026-05-10 08:12:40,PH-001,EMP-0012,Sale,transaction,TXN-0002530,CREATE,,Completed,,POS,True
AUD-00002531,2026-07-18 09:07:40,PH-005,EMP-0108,Sale,transaction,TXN-0002531,CREATE,,Completed,,POS,True
AUD-00002532,2026-06-26 11:23:34,PH-004,EMP-0078,Sale,transaction,TXN-0002532,CREATE,,Completed,,POS,True
AUD-00002533,2026-05-31 16:56:47,PH-001,EMP-0014,Sale,transaction,TXN-0002533,CREATE,,Completed,,POS,True
AUD-00002534,2026-05-21 20:43:58,PH-001,EMP-0018,Sale,transaction,TXN-0002534,CREATE,,Completed,,POS,True
AUD-00002535,2026-06-18 13:18:43,PH-005,EMP-0089,Sale,transaction,TXN-0002535,CREATE,,Completed,,POS,True
AUD-00002536,2026-05-02 18:22:58,PH-002,EMP-0040,Sale,transaction,TXN-0002536,CREATE,,Completed,,POS,True
AUD-00002537,2026-07-26 21:19:58,PH-004,EMP-0082,Sale,transaction,TXN-0002537,CREATE,,Completed,,POS,True
AUD-00002538,2026-07-09 12:08:17,PH-003,EMP-0046,Sale,transaction,TXN-0002538,CREATE,,Completed,,POS,True
AUD-00002539,2026-06-08 16:52:50,PH-003,EMP-0056,Sale,transaction,TXN-0002539,CREATE,,Completed,,POS,True
AUD-00002540,2026-07-01 18:48:19,PH-001,EMP-0015,Sale,transaction,TXN-0002540,CREATE,,Completed,,POS,True
AUD-00002541,2026-07-13 08:01:11,PH-002,EMP-0025,Sale,transaction,TXN-0002541,CREATE,,Completed,,POS,True
AUD-00002542,2026-06-16 19:22:15,PH-003,EMP-0061,Sale,transaction,TXN-0002542,CREATE,,Completed,,POS,True
AUD-00002543,2026-07-15 10:28:36,PH-005,EMP-0107,Sale,transaction,TXN-0002543,CREATE,,Completed,,POS,True
AUD-00002544,2026-07-19 18:32:51,PH-001,EMP-0013,Sale,transaction,TXN-0002544,CREATE,,Completed,,POS,True
AUD-00002545,2026-05-29 17:22:36,PH-003,EMP-0058,Sale,transaction,TXN-0002545,CREATE,,Completed,,POS,True
AUD-00002546,2026-06-27 18:23:29,PH-004,EMP-0078,Sale,transaction,TXN-0002546,CREATE,,Completed,,POS,True
AUD-00002547,2026-05-09 15:14:26,PH-004,EMP-0084,Sale,transaction,TXN-0002547,CREATE,,Completed,,POS,True
AUD-00002548,2026-07-29 08:02:07,PH-003,EMP-0060,Sale,transaction,TXN-0002548,CREATE,,Completed,,POS,True
AUD-00002549,2026-07-23 15:38:22,PH-005,EMP-0105,Sale,transaction,TXN-0002549,CREATE,,Completed,,POS,True
AUD-00002550,2026-07-24 14:17:07,PH-001,EMP-0006,Sale,transaction,TXN-0002550,CREATE,,Completed,,POS,True
AUD-00002551,2026-05-14 13:46:56,PH-003,EMP-0060,Sale,transaction,TXN-0002551,CREATE,,Completed,,POS,True
AUD-00002552,2026-05-21 10:24:07,PH-002,EMP-0023,Sale,transaction,TXN-0002552,CREATE,,Completed,,POS,True
AUD-00002553,2026-05-14 10:41:37,PH-002,EMP-0039,Sale,transaction,TXN-0002553,CREATE,,Completed,,POS,True
AUD-00002554,2026-07-11 21:28:12,PH-002,EMP-0034,Sale,transaction,TXN-0002554,CREATE,,Completed,,POS,True
AUD-00002555,2026-06-08 14:31:38,PH-004,EMP-0083,Sale,transaction,TXN-0002555,CREATE,,Completed,,POS,True
AUD-00002556,2026-05-10 10:07:32,PH-002,EMP-0041,Sale,transaction,TXN-0002556,CREATE,,Completed,,POS,True
AUD-00002557,2026-06-22 20:00:39,PH-002,EMP-0040,Sale,transaction,TXN-0002557,CREATE,,Completed,,POS,True
AUD-00002558,2026-05-02 17:31:18,PH-005,EMP-0091,Sale,transaction,TXN-0002558,CREATE,,Completed,,POS,True
AUD-00002559,2026-05-19 20:49:13,PH-001,EMP-0017,Sale,transaction,TXN-0002559,CREATE,,Completed,,POS,True
AUD-00002560,2026-05-04 12:53:54,PH-004,EMP-0083,Sale,transaction,TXN-0002560,CREATE,,Completed,,POS,True
AUD-00002561,2026-06-23 11:21:00,PH-004,EMP-0068,Sale,transaction,TXN-0002561,CREATE,,Completed,,POS,True
AUD-00002562,2026-06-15 20:18:51,PH-003,EMP-0058,Sale,transaction,TXN-0002562,CREATE,,Completed,,POS,True
AUD-00002563,2026-05-21 17:56:19,PH-003,EMP-0056,Sale,transaction,TXN-0002563,CREATE,,Completed,,POS,True
AUD-00002564,2026-07-17 19:54:45,PH-004,EMP-0080,Sale,transaction,TXN-0002564,CREATE,,Completed,,POS,True
AUD-00002565,2026-06-29 19:02:55,PH-004,EMP-0068,Sale,transaction,TXN-0002565,CREATE,,Completed,,POS,True
AUD-00002566,2026-07-04 10:51:09,PH-001,EMP-0015,Sale,transaction,TXN-0002566,CREATE,,Completed,,POS,True
AUD-00002567,2026-07-29 15:35:47,PH-005,EMP-0108,Sale,transaction,TXN-0002567,CREATE,,Completed,,POS,True
AUD-00002568,2026-07-10 11:07:43,PH-002,EMP-0037,Sale,transaction,TXN-0002568,CREATE,,Completed,,POS,True
AUD-00002569,2026-05-20 17:06:13,PH-003,EMP-0047,Sale,transaction,TXN-0002569,CREATE,,Completed,,POS,True
AUD-00002570,2026-05-16 17:36:33,PH-001,EMP-0006,Sale,transaction,TXN-0002570,CREATE,,Completed,,POS,True
AUD-00002571,2026-06-19 11:15:23,PH-002,EMP-0023,Sale,transaction,TXN-0002571,CREATE,,Completed,,POS,True
AUD-00002572,2026-05-16 17:49:34,PH-003,EMP-0045,Sale,transaction,TXN-0002572,CREATE,,Completed,,POS,True
AUD-00002573,2026-06-29 10:04:43,PH-003,EMP-0057,Sale,transaction,TXN-0002573,CREATE,,Completed,,POS,True
AUD-00002574,2026-05-12 10:52:37,PH-004,EMP-0080,Sale,transaction,TXN-0002574,CREATE,,Completed,,POS,True
AUD-00002575,2026-05-26 09:31:11,PH-004,EMP-0082,Sale,transaction,TXN-0002575,CREATE,,Completed,,POS,True
AUD-00002576,2026-06-07 17:51:42,PH-001,EMP-0006,Sale,transaction,TXN-0002576,CREATE,,Completed,,POS,True
AUD-00002577,2026-05-12 20:52:00,PH-002,EMP-0023,Sale,transaction,TXN-0002577,CREATE,,Completed,,POS,True
AUD-00002578,2026-07-11 13:55:50,PH-005,EMP-0100,Sale,transaction,TXN-0002578,CREATE,,Completed,,POS,True
AUD-00002579,2026-07-26 11:45:44,PH-001,EMP-0002,Sale,transaction,TXN-0002579,CREATE,,Completed,,POS,True
AUD-00002580,2026-06-16 18:18:15,PH-003,EMP-0061,Sale,transaction,TXN-0002580,CREATE,,Completed,,POS,True
AUD-00002581,2026-06-19 13:52:15,PH-001,EMP-0016,Sale,transaction,TXN-0002581,CREATE,,Completed,,POS,True
AUD-00002582,2026-07-04 12:33:10,PH-001,EMP-0015,Sale,transaction,TXN-0002582,CREATE,,Completed,,POS,True
AUD-00002583,2026-06-28 16:51:37,PH-001,EMP-0012,Sale,transaction,TXN-0002583,CREATE,,Completed,,POS,True
AUD-00002584,2026-05-07 19:40:02,PH-002,EMP-0041,Sale,transaction,TXN-0002584,CREATE,,Completed,,POS,True
AUD-00002585,2026-05-20 16:52:28,PH-001,EMP-0020,Sale,transaction,TXN-0002585,CREATE,,Completed,,POS,True
AUD-00002586,2026-06-23 09:35:31,PH-005,EMP-0103,Sale,transaction,TXN-0002586,CREATE,,Completed,,POS,True
AUD-00002587,2026-05-13 15:41:13,PH-004,EMP-0068,Sale,transaction,TXN-0002587,CREATE,,Completed,,POS,True
AUD-00002588,2026-06-08 09:16:10,PH-003,EMP-0063,Sale,transaction,TXN-0002588,CREATE,,Completed,,POS,True
AUD-00002589,2026-06-27 16:44:46,PH-002,EMP-0041,Sale,transaction,TXN-0002589,CREATE,,Completed,,POS,True
AUD-00002590,2026-05-05 15:17:04,PH-004,EMP-0081,Sale,transaction,TXN-0002590,CREATE,,Completed,,POS,True
AUD-00002591,2026-07-24 12:35:51,PH-001,EMP-0016,Sale,transaction,TXN-0002591,CREATE,,Completed,,POS,True
AUD-00002592,2026-05-21 18:53:26,PH-005,EMP-0104,Sale,transaction,TXN-0002592,CREATE,,Completed,,POS,True
AUD-00002593,2026-07-13 17:25:00,PH-003,EMP-0046,Sale,transaction,TXN-0002593,CREATE,,Completed,,POS,True
AUD-00002594,2026-07-06 18:39:00,PH-003,EMP-0062,Sale,transaction,TXN-0002594,CREATE,,Completed,,POS,True
AUD-00002595,2026-05-08 11:55:10,PH-003,EMP-0058,Sale,transaction,TXN-0002595,CREATE,,Completed,,POS,True
AUD-00002596,2026-07-02 21:20:07,PH-003,EMP-0047,Sale,transaction,TXN-0002596,CREATE,,Completed,,POS,True
AUD-00002597,2026-07-15 17:17:18,PH-003,EMP-0058,Sale,transaction,TXN-0002597,CREATE,,Completed,,POS,True
AUD-00002598,2026-07-14 21:58:41,PH-002,EMP-0024,Sale,transaction,TXN-0002598,CREATE,,Completed,,POS,True
AUD-00002599,2026-05-23 08:12:46,PH-002,EMP-0036,Sale,transaction,TXN-0002599,CREATE,,Completed,,POS,True
AUD-00002600,2026-06-02 11:13:56,PH-004,EMP-0069,Sale,transaction,TXN-0002600,CREATE,,Completed,,POS,True
AUD-00002601,2026-05-16 11:00:59,PH-004,EMP-0084,Sale,transaction,TXN-0002601,CREATE,,Completed,,POS,True
AUD-00002602,2026-07-16 15:10:38,PH-005,EMP-0091,Sale,transaction,TXN-0002602,CREATE,,Completed,,POS,True
AUD-00002603,2026-07-18 19:18:14,PH-005,EMP-0090,Sale,transaction,TXN-0002603,CREATE,,Completed,,POS,True
AUD-00002604,2026-06-27 13:41:29,PH-005,EMP-0105,Sale,transaction,TXN-0002604,CREATE,,Completed,,POS,True
AUD-00002605,2026-07-13 21:49:34,PH-002,EMP-0024,Sale,transaction,TXN-0002605,CREATE,,Completed,,POS,True
AUD-00002606,2026-07-21 16:21:37,PH-004,EMP-0085,Sale,transaction,TXN-0002606,CREATE,,Completed,,POS,True
AUD-00002607,2026-05-02 13:37:48,PH-003,EMP-0062,Sale,transaction,TXN-0002607,CREATE,,Completed,,POS,True
AUD-00002608,2026-05-16 17:18:05,PH-002,EMP-0024,Sale,transaction,TXN-0002608,CREATE,,Completed,,POS,True
AUD-00002609,2026-05-26 11:14:53,PH-003,EMP-0058,Sale,transaction,TXN-0002609,CREATE,,Completed,,POS,True
AUD-00002610,2026-07-27 10:19:44,PH-005,EMP-0103,Sale,transaction,TXN-0002610,CREATE,,Completed,,POS,True
AUD-00002611,2026-05-05 09:14:55,PH-002,EMP-0036,Sale,transaction,TXN-0002611,CREATE,,Completed,,POS,True
AUD-00002612,2026-07-01 11:26:36,PH-004,EMP-0080,Sale,transaction,TXN-0002612,CREATE,,Completed,,POS,True
AUD-00002613,2026-06-22 08:44:56,PH-005,EMP-0106,Sale,transaction,TXN-0002613,CREATE,,Completed,,POS,True
AUD-00002614,2026-07-07 21:53:08,PH-005,EMP-0089,Sale,transaction,TXN-0002614,CREATE,,Completed,,POS,True
AUD-00002615,2026-06-07 10:06:30,PH-001,EMP-0006,Sale,transaction,TXN-0002615,CREATE,,Completed,,POS,True
AUD-00002616,2026-05-03 16:29:10,PH-001,EMP-0019,Sale,transaction,TXN-0002616,CREATE,,Completed,,POS,True
AUD-00002617,2026-05-28 12:42:49,PH-002,EMP-0039,Sale,transaction,TXN-0002617,CREATE,,Completed,,POS,True
AUD-00002618,2026-05-09 13:11:17,PH-002,EMP-0023,Sale,transaction,TXN-0002618,CREATE,,Completed,,POS,True
AUD-00002619,2026-07-13 15:28:00,PH-002,EMP-0035,Sale,transaction,TXN-0002619,CREATE,,Completed,,POS,True
AUD-00002620,2026-05-21 12:11:40,PH-002,EMP-0036,Sale,transaction,TXN-0002620,CREATE,,Completed,,POS,True
AUD-00002621,2026-07-30 11:09:22,PH-003,EMP-0063,Sale,transaction,TXN-0002621,CREATE,,Completed,,POS,True
AUD-00002622,2026-07-10 11:15:31,PH-005,EMP-0106,Sale,transaction,TXN-0002622,CREATE,,Completed,,POS,True
AUD-00002623,2026-07-11 20:53:54,PH-002,EMP-0037,Sale,transaction,TXN-0002623,CREATE,,Completed,,POS,True
AUD-00002624,2026-05-12 13:38:31,PH-003,EMP-0045,Sale,transaction,TXN-0002624,CREATE,,Completed,,POS,True
AUD-00002625,2026-06-08 20:22:34,PH-002,EMP-0036,Sale,transaction,TXN-0002625,CREATE,,Completed,,POS,True
AUD-00002626,2026-06-25 16:50:21,PH-003,EMP-0057,Sale,transaction,TXN-0002626,CREATE,,Completed,,POS,True
AUD-00002627,2026-07-02 13:51:37,PH-003,EMP-0062,Sale,transaction,TXN-0002627,CREATE,,Completed,,POS,True
AUD-00002628,2026-07-18 21:05:59,PH-005,EMP-0089,Sale,transaction,TXN-0002628,CREATE,,Completed,,POS,True
AUD-00002629,2026-05-28 14:43:48,PH-005,EMP-0102,Sale,transaction,TXN-0002629,CREATE,,Completed,,POS,True
AUD-00002630,2026-07-31 14:25:09,PH-003,EMP-0047,Sale,transaction,TXN-0002630,CREATE,,Completed,,POS,True
AUD-00002631,2026-07-10 12:02:39,PH-001,EMP-0003,Sale,transaction,TXN-0002631,CREATE,,Completed,,POS,True
AUD-00002632,2026-07-03 19:51:55,PH-005,EMP-0100,Sale,transaction,TXN-0002632,CREATE,,Completed,,POS,True
AUD-00002633,2026-07-04 12:09:37,PH-002,EMP-0035,Sale,transaction,TXN-0002633,CREATE,,Completed,,POS,True
AUD-00002634,2026-05-15 17:33:09,PH-005,EMP-0105,Sale,transaction,TXN-0002634,CREATE,,Completed,,POS,True
AUD-00002635,2026-05-02 13:00:31,PH-005,EMP-0105,Sale,transaction,TXN-0002635,CREATE,,Completed,,POS,True
AUD-00002636,2026-07-03 11:53:39,PH-002,EMP-0023,Sale,transaction,TXN-0002636,CREATE,,Completed,,POS,True
AUD-00002637,2026-07-05 11:29:04,PH-001,EMP-0015,Sale,transaction,TXN-0002637,CREATE,,Completed,,POS,True
AUD-00002638,2026-05-24 12:31:21,PH-005,EMP-0101,Sale,transaction,TXN-0002638,CREATE,,Completed,,POS,True
AUD-00002639,2026-07-28 20:05:46,PH-001,EMP-0020,Sale,transaction,TXN-0002639,CREATE,,Completed,,POS,True
AUD-00002640,2026-05-19 16:56:31,PH-005,EMP-0107,Sale,transaction,TXN-0002640,CREATE,,Completed,,POS,True
AUD-00002641,2026-05-28 12:52:02,PH-002,EMP-0038,Sale,transaction,TXN-0002641,CREATE,,Completed,,POS,True
AUD-00002642,2026-07-03 11:02:12,PH-003,EMP-0063,Sale,transaction,TXN-0002642,CREATE,,Completed,,POS,True
AUD-00002643,2026-07-08 19:51:21,PH-001,EMP-0003,Sale,transaction,TXN-0002643,CREATE,,Completed,,POS,True
AUD-00002644,2026-07-08 09:10:12,PH-002,EMP-0038,Sale,transaction,TXN-0002644,CREATE,,Completed,,POS,True
